index,Year,Month,Region,County,Beneficiaries, Benefit Amounts (Dollars) 
2033,2016,4,Finger Lakes,Seneca,400,310000
2034,2016,4,Southern Tier,Steuben,1400,1190000
2035,2016,4,North Country,St. Lawrence,1500,1330000
2036,2016,4,Long Island,Suffolk,13100,13350000
2037,2016,4,Hudson Valley,Sullivan,700,640000
2038,2016,4,Southern Tier,Tioga,600,510000
2039,2016,4,Southern Tier,Tompkins,500,480000
2040,2016,4,Hudson Valley,Ulster,1600,1440000
2041,2016,4,Unknown Geography,Unknown,200,260000
2042,2016,4,Capital,Warren,1100,910000
2043,2016,4,Capital,Washington,700,640000
2044,2016,4,Finger Lakes,Wayne,1200,1060000
2045,2016,4,Hudson Valley,Westchester,6600,6650000
2046,2016,4,Finger Lakes,Wyoming,800,590000
2047,2016,4,Finger Lakes,Yates,300,220000
2048,2016,3,Capital,Albany,2500,2730000
2049,2016,3,Western New York,Allegany,700,710000
2050,2016,3,New York City,Bronx,15400,15610000
2051,2016,3,Southern Tier,Broome,2400,2540000
2052,2016,3,Western New York,Cattaraugus,1500,1490000
2053,2016,3,Central New York,Cayuga,1200,1300000
2054,2016,3,Western New York,Chautauqua,1800,1820000
2055,2016,3,Southern Tier,Chemung,1000,1090000
2056,2016,3,Southern Tier,Chenango,700,780000
2057,2016,3,North Country,Clinton,1100,1160000
2058,2016,3,Capital,Columbia,600,640000
2059,2016,3,Central New York,Cortland,800,1000000
2060,2016,3,Southern Tier,Delaware,500,580000
2061,2016,3,Hudson Valley,Dutchess,2500,2710000
2062,2016,3,Western New York,Erie,12200,11960000
2063,2016,3,North Country,Essex,500,560000
2064,2016,3,North Country,Franklin,700,710000
2065,2016,3,Mohawk Valley,Fulton,800,760000
2066,2016,3,Finger Lakes,Genesee,1000,1010000
2067,2016,3,Capital,Greene,700,660000
2068,2016,3,North Country,Hamilton,200,140000
2069,2016,3,Mohawk Valley,Herkimer,1100,1120000
2070,2016,3,North Country,Jefferson,2000,2060000
2071,2016,3,New York City,Kings,21700,23600000
2072,2016,3,North Country,Lewis,800,830000
2073,2016,3,Finger Lakes,Livingston,1000,1050000
2074,2016,3,Central New York,Madison,1000,1100000
2075,2016,3,Finger Lakes,Monroe,7400,7750000
2076,2016,3,Mohawk Valley,Montgomery,1000,1050000
2077,2016,3,Long Island,Nassau,11100,12310000
2078,2016,3,New York City,New York,14400,16530000
2079,2016,3,Western New York,Niagara,4300,3880000
2080,2016,3,Mohawk Valley,Oneida,2700,2770000
2081,2016,3,Central New York,Onondaga,4700,4940000
2082,2016,3,Finger Lakes,Ontario,1500,1490000
2083,2016,3,Hudson Valley,Orange,3400,3350000
2084,2016,3,Finger Lakes,Orleans,700,670000
2085,2016,3,Central New York,Oswego,2200,2170000
2086,2016,3,Mohawk Valley,Otsego,800,820000
2087,2016,3,Out-of-State Resident,Out-of-State,16400,21540000
2088,2016,3,Hudson Valley,Putnam,900,950000
2089,2016,3,New York City,Queens,17700,19670000
2090,2016,3,Capital,Rensselaer,1800,2050000
2091,2016,3,New York City,Richmond,3500,3880000
2092,2016,3,Hudson Valley,Rockland,2000,2090000
2093,2016,3,Capital,Saratoga,2300,2580000
2094,2016,3,Capital,Schenectady,1600,1810000
2095,2016,3,Mohawk Valley,Schoharie,600,590000
2096,2016,3,Southern Tier,Schuyler,400,410000
2097,2016,3,Finger Lakes,Seneca,400,450000
2098,2016,3,Southern Tier,Steuben,1700,1600000
2099,2016,3,North Country,St. Lawrence,1800,1810000
2100,2016,3,Long Island,Suffolk,16500,18590000
2101,2016,3,Hudson Valley,Sullivan,900,850000
2102,2016,3,Southern Tier,Tioga,700,770000
2103,2016,3,Southern Tier,Tompkins,600,640000
2104,2016,3,Hudson Valley,Ulster,2000,1910000
2105,2016,3,Unknown Geography,Unknown,200,300000
2106,2016,3,Capital,Warren,1300,1270000
2107,2016,3,Capital,Washington,900,960000
2108,2016,3,Finger Lakes,Wayne,1400,1490000
2109,2016,3,Hudson Valley,Westchester,8000,8720000
2110,2016,3,Finger Lakes,Wyoming,900,890000
2111,2016,3,Finger Lakes,Yates,300,300000
2112,2016,2,Capital,Albany,2600,2930000
2113,2016,2,Western New York,Allegany,700,770000
2114,2016,2,New York City,Bronx,17500,16970000
2115,2016,2,Southern Tier,Broome,2400,2780000
2116,2016,2,Western New York,Cattaraugus,1400,1580000
2117,2016,2,Central New York,Cayuga,1300,1510000
2118,2016,2,Western New York,Chautauqua,1900,1910000
2119,2016,2,Southern Tier,Chemung,1000,1190000
2120,2016,2,Southern Tier,Chenango,700,900000
2121,2016,2,North Country,Clinton,1100,1210000
2122,2016,2,Capital,Columbia,600,730000
2123,2016,2,Central New York,Cortland,900,1210000
2124,2016,2,Southern Tier,Delaware,600,660000
2125,2016,2,Hudson Valley,Dutchess,2500,2970000
2126,2016,2,Western New York,Erie,12300,12740000
2127,2016,2,North Country,Essex,600,610000
2128,2016,2,North Country,Franklin,700,790000
2129,2016,2,Mohawk Valley,Fulton,800,910000
2130,2016,2,Finger Lakes,Genesee,1000,1110000
2131,2016,2,Capital,Greene,700,720000
2132,2016,2,North Country,Hamilton,100,130000
2133,2016,2,Mohawk Valley,Herkimer,1200,1370000
2134,2016,2,North Country,Jefferson,2100,2240000
2135,2016,2,New York City,Kings,24100,24410000
2136,2016,2,North Country,Lewis,800,870000
2137,2016,2,Finger Lakes,Livingston,1100,1190000
2138,2016,2,Central New York,Madison,1000,1230000
2139,2016,2,Finger Lakes,Monroe,8200,8250000
2140,2016,2,Mohawk Valley,Montgomery,1100,1240000
2141,2016,2,Long Island,Nassau,12300,13540000
2142,2016,2,New York City,New York,14800,16540000
2143,2016,2,Western New York,Niagara,4300,4330000
2144,2016,2,Mohawk Valley,Oneida,2800,3050000
2145,2016,2,Central New York,Onondaga,5000,5340000
2146,2016,2,Finger Lakes,Ontario,1500,1700000
2147,2016,2,Hudson Valley,Orange,3100,3490000
2148,2016,2,Finger Lakes,Orleans,700,740000
2149,2016,2,Central New York,Oswego,2400,2630000
2150,2016,2,Mohawk Valley,Otsego,900,980000
2151,2016,2,Out-of-State Resident,Out-of-State,17100,22460000
2152,2016,2,Hudson Valley,Putnam,900,1040000
2153,2016,2,New York City,Queens,19500,20830000
2154,2016,2,Capital,Rensselaer,1900,2280000
2155,2016,2,New York City,Richmond,4400,4400000
2156,2016,2,Hudson Valley,Rockland,2100,2220000
2157,2016,2,Capital,Saratoga,2400,2790000
2158,2016,2,Capital,Schenectady,1800,1920000
2159,2016,2,Mohawk Valley,Schoharie,600,710000
2160,2016,2,Southern Tier,Schuyler,400,430000
2161,2016,2,Finger Lakes,Seneca,500,540000
2162,2016,2,Southern Tier,Steuben,1600,1690000
2163,2016,2,North Country,St. Lawrence,1700,1840000
2164,2016,2,Long Island,Suffolk,19300,21650000
2165,2016,2,Hudson Valley,Sullivan,900,960000
2166,2016,2,Southern Tier,Tioga,700,860000
2167,2016,2,Southern Tier,Tompkins,600,710000
2168,2016,2,Hudson Valley,Ulster,1900,2110000
2169,2016,2,Unknown Geography,Unknown,200,280000
2170,2016,2,Capital,Warren,1300,1400000
2171,2016,2,Capital,Washington,900,1050000
2172,2016,2,Finger Lakes,Wayne,1500,1700000
2173,2016,2,Hudson Valley,Westchester,8400,9600000
2174,2016,2,Finger Lakes,Wyoming,900,1020000
2175,2016,2,Finger Lakes,Yates,300,350000
2176,2016,1,Capital,Albany,2700,2550000
2177,2016,1,Western New York,Allegany,700,630000
2178,2016,1,New York City,Bronx,17500,14540000
2179,2016,1,Southern Tier,Broome,2700,2480000
2180,2016,1,Western New York,Cattaraugus,1400,1290000
2181,2016,1,Central New York,Cayuga,1300,1230000
2182,2016,1,Western New York,Chautauqua,2200,1620000
2183,2016,1,Southern Tier,Chemung,1000,940000
2184,2016,1,Southern Tier,Chenango,800,720000
2185,2016,1,North Country,Clinton,1200,1090000
2186,2016,1,Capital,Columbia,600,570000
2187,2016,1,Central New York,Cortland,1000,1030000
2188,2016,1,Southern Tier,Delaware,600,570000
2189,2016,1,Hudson Valley,Dutchess,2600,2480000
2190,2016,1,Western New York,Erie,12400,10730000
2191,2016,1,North Country,Essex,500,480000
2192,2016,1,North Country,Franklin,700,630000
2193,2016,1,Mohawk Valley,Fulton,800,700000
2194,2016,1,Finger Lakes,Genesee,1000,940000
2195,2016,1,Capital,Greene,700,610000
2196,2016,1,North Country,Hamilton,200,120000
2197,2016,1,Mohawk Valley,Herkimer,1200,1120000
2198,2016,1,North Country,Jefferson,2000,1750000
2199,2016,1,New York City,Kings,24500,21900000
2200,2016,1,North Country,Lewis,600,630000
2201,2016,1,Finger Lakes,Livingston,1100,980000
2202,2016,1,Central New York,Madison,1000,1010000
2203,2016,1,Finger Lakes,Monroe,8100,6990000
2204,2016,1,Mohawk Valley,Montgomery,1100,1010000
2205,2016,1,Long Island,Nassau,12500,12000000
2206,2016,1,New York City,New York,14900,14790000
2207,2016,1,Western New York,Niagara,4400,3590000
2208,2016,1,Mohawk Valley,Oneida,2900,2560000
2209,2016,1,Central New York,Onondaga,5000,4500000
2210,2016,1,Finger Lakes,Ontario,1500,1410000
2211,2016,1,Hudson Valley,Orange,3500,3090000
2212,2016,1,Finger Lakes,Orleans,700,650000
2213,2016,1,Central New York,Oswego,2400,2240000
2214,2016,1,Mohawk Valley,Otsego,900,840000
2215,2016,1,Out-of-State Resident,Out-of-State,17500,19910000
2216,2016,1,Hudson Valley,Putnam,900,940000
2217,2016,1,New York City,Queens,19700,18410000
2218,2016,1,Capital,Rensselaer,2000,1840000
2219,2016,1,New York City,Richmond,4700,4010000
2220,2016,1,Hudson Valley,Rockland,2300,2010000
2221,2016,1,Capital,Saratoga,2300,2310000
2222,2016,1,Capital,Schenectady,1700,1560000
2223,2016,1,Mohawk Valley,Schoharie,600,550000
2224,2016,1,Southern Tier,Schuyler,400,360000
2225,2016,1,Finger Lakes,Seneca,500,460000
2226,2016,1,Southern Tier,Steuben,1600,1400000
2227,2016,1,North Country,St. Lawrence,1900,1580000
2228,2016,1,Long Island,Suffolk,18900,18070000
2229,2016,1,Hudson Valley,Sullivan,900,790000
2230,2016,1,Southern Tier,Tioga,700,700000
2231,2016,1,Southern Tier,Tompkins,700,630000
2232,2016,1,Hudson Valley,Ulster,2100,1840000
2233,2016,1,Unknown Geography,Unknown,200,240000
2234,2016,1,Capital,Warren,1300,1100000
2235,2016,1,Capital,Washington,900,820000
2236,2016,1,Finger Lakes,Wayne,1500,1380000
2237,2016,1,Hudson Valley,Westchester,8600,8340000
2238,2016,1,Finger Lakes,Wyoming,900,810000
2239,2016,1,Finger Lakes,Yates,300,280000
2240,2015,12,Capital,Albany,2300,2220000
2241,2015,12,Western New York,Allegany,600,550000
2242,2015,12,New York City,Bronx,14600,14050000
2243,2015,12,Southern Tier,Broome,2400,2160000
2244,2015,12,Western New York,Cattaraugus,1200,1130000
2245,2015,12,Central New York,Cayuga,1100,1040000
2246,2015,12,Western New York,Chautauqua,1600,1410000
2247,2015,12,Southern Tier,Chemung,800,810000
2248,2015,12,Southern Tier,Chenango,600,640000
2249,2015,12,North Country,Clinton,1000,890000
2250,2015,12,Capital,Columbia,500,440000
2251,2015,12,Central New York,Cortland,800,860000
2252,2015,12,Southern Tier,Delaware,500,440000
2253,2015,12,Hudson Valley,Dutchess,2100,2150000
2254,2015,12,Western New York,Erie,10500,9690000
2255,2015,12,North Country,Essex,500,430000
2256,2015,12,North Country,Franklin,600,540000
2257,2015,12,Mohawk Valley,Fulton,600,570000
2258,2015,12,Finger Lakes,Genesee,800,760000
2259,2015,12,Capital,Greene,600,530000
2260,2015,12,North Country,Hamilton,100,110000
2261,2015,12,Mohawk Valley,Herkimer,900,920000
2262,2015,12,North Country,Jefferson,1800,1550000
2263,2015,12,New York City,Kings,21000,21510000
2264,2015,12,North Country,Lewis,600,530000
2265,2015,12,Finger Lakes,Livingston,900,790000
2266,2015,12,Central New York,Madison,800,840000
2267,2015,12,Finger Lakes,Monroe,7400,6730000
2268,2015,12,Mohawk Valley,Montgomery,800,810000
2269,2015,12,Long Island,Nassau,10400,10910000
2270,2015,12,New York City,New York,13400,14890000
2271,2015,12,Western New York,Niagara,3600,3050000
2272,2015,12,Mohawk Valley,Oneida,2500,2340000
2273,2015,12,Central New York,Onondaga,4400,4090000
2274,2015,12,Finger Lakes,Ontario,1300,1130000
2275,2015,12,Hudson Valley,Orange,3000,2790000
2276,2015,12,Finger Lakes,Orleans,600,540000
2277,2015,12,Central New York,Oswego,2100,2000000
2278,2015,12,Mohawk Valley,Otsego,800,690000
2279,2015,12,Out-of-State Resident,Out-of-State,15900,20150000
2280,2015,12,Hudson Valley,Putnam,800,810000
2281,2015,12,New York City,Queens,17000,18070000
2282,2015,12,Capital,Rensselaer,1700,1580000
2283,2015,12,New York City,Richmond,3700,3790000
2284,2015,12,Hudson Valley,Rockland,1900,1760000
2285,2015,12,Capital,Saratoga,2000,2120000
2286,2015,12,Capital,Schenectady,1400,1400000
2287,2015,12,Mohawk Valley,Schoharie,400,390000
2288,2015,12,Southern Tier,Schuyler,300,310000
2289,2015,12,Finger Lakes,Seneca,400,360000
2290,2015,12,Southern Tier,Steuben,1300,1260000
2291,2015,12,North Country,St. Lawrence,1600,1310000
2292,2015,12,Long Island,Suffolk,14700,15270000
2293,2015,12,Hudson Valley,Sullivan,800,670000
2294,2015,12,Southern Tier,Tioga,600,590000
2295,2015,12,Southern Tier,Tompkins,600,540000
2296,2015,12,Hudson Valley,Ulster,1700,1570000
2297,2015,12,Unknown Geography,Unknown,200,250000
2298,2015,12,Capital,Warren,1200,1040000
2299,2015,12,Capital,Washington,800,710000
2300,2015,12,Finger Lakes,Wayne,1200,1180000
2301,2015,12,Hudson Valley,Westchester,7300,7680000
2302,2015,12,Finger Lakes,Wyoming,700,620000
2303,2015,12,Finger Lakes,Yates,300,260000
2304,2015,11,Capital,Albany,1900,2000000
2305,2015,11,Western New York,Allegany,400,360000
2306,2015,11,New York City,Bronx,14000,14050000
2307,2015,11,Southern Tier,Broome,1800,1560000
2308,2015,11,Western New York,Cattaraugus,1000,840000
2309,2015,11,Central New York,Cayuga,800,820000
2310,2015,11,Western New York,Chautauqua,1400,1190000
2311,2015,11,Southern Tier,Chemung,700,680000
2312,2015,11,Southern Tier,Chenango,500,480000
2313,2015,11,North Country,Clinton,800,670000
2314,2015,11,Capital,Columbia,300,310000
2315,2015,11,Central New York,Cortland,600,570000
2316,2015,11,Southern Tier,Delaware,300,300000
2317,2015,11,Hudson Valley,Dutchess,1600,1770000
2318,2015,11,Western New York,Erie,8600,8070000
2319,2015,11,North Country,Essex,400,350000
2320,2015,11,North Country,Franklin,500,420000
2321,2015,11,Mohawk Valley,Fulton,600,470000
2322,2015,11,Finger Lakes,Genesee,600,530000
2323,2015,11,Capital,Greene,400,360000
2324,2015,11,North Country,Hamilton,100,110000
2325,2015,11,Mohawk Valley,Herkimer,700,610000
2326,2015,11,North Country,Jefferson,1400,1230000
2327,2015,11,New York City,Kings,19800,20950000
2328,2015,11,North Country,Lewis,400,330000
2329,2015,11,Finger Lakes,Livingston,600,500000
2330,2015,11,Central New York,Madison,500,490000
2331,2015,11,Finger Lakes,Monroe,6100,5650000
2332,2015,11,Mohawk Valley,Montgomery,600,650000
2333,2015,11,Long Island,Nassau,8600,9610000
2334,2015,11,New York City,New York,13000,14430000
2335,2015,11,Western New York,Niagara,2700,2350000
2336,2015,11,Mohawk Valley,Oneida,2100,1890000
2337,2015,11,Central New York,Onondaga,3600,3420000
2338,2015,11,Finger Lakes,Ontario,800,760000
2339,2015,11,Hudson Valley,Orange,2300,2350000
2340,2015,11,Finger Lakes,Orleans,500,390000
2341,2015,11,Central New York,Oswego,1600,1510000
2342,2015,11,Mohawk Valley,Otsego,500,470000
2343,2015,11,Out-of-State Resident,Out-of-State,14600,18580000
2344,2015,11,Hudson Valley,Putnam,600,740000
2345,2015,11,New York City,Queens,15700,17120000
2346,2015,11,Capital,Rensselaer,1300,1240000
2347,2015,11,New York City,Richmond,3200,3460000
2348,2015,11,Hudson Valley,Rockland,1500,1580000
2349,2015,11,Capital,Saratoga,1600,1750000
2350,2015,11,Capital,Schenectady,1200,1220000
2351,2015,11,Mohawk Valley,Schoharie,300,240000
2352,2015,11,Southern Tier,Schuyler,200,220000
2353,2015,11,Finger Lakes,Seneca,300,280000
2354,2015,11,Southern Tier,Steuben,1000,930000
2355,2015,11,North Country,St. Lawrence,1200,1050000
2356,2015,11,Long Island,Suffolk,11900,12710000
2357,2015,11,Hudson Valley,Sullivan,600,540000
2358,2015,11,Southern Tier,Tioga,400,420000
2359,2015,11,Southern Tier,Tompkins,400,420000
2360,2015,11,Hudson Valley,Ulster,1300,1310000
2361,2015,11,Unknown Geography,Unknown,200,230000
2362,2015,11,Capital,Warren,900,790000
2363,2015,11,Capital,Washington,500,490000
2364,2015,11,Finger Lakes,Wayne,900,840000
2365,2015,11,Hudson Valley,Westchester,6000,6730000
2366,2015,11,Finger Lakes,Wyoming,500,390000
2367,2015,11,Finger Lakes,Yates,200,170000
2368,2015,10,Capital,Albany,1700,1690000
2369,2015,10,Western New York,Allegany,300,230000
2370,2015,10,New York City,Bronx,13600,12250000
2371,2015,10,Southern Tier,Broome,1300,1130000
2372,2015,10,Western New York,Cattaraugus,600,540000
2373,2015,10,Central New York,Cayuga,600,540000
2374,2015,10,Western New York,Chautauqua,1000,890000
2375,2015,10,Southern Tier,Chemung,600,580000
2376,2015,10,Southern Tier,Chenango,300,310000
2377,2015,10,North Country,Clinton,600,490000
2378,2015,10,Capital,Columbia,200,230000
2379,2015,10,Central New York,Cortland,400,330000
2380,2015,10,Southern Tier,Delaware,200,180000
2381,2015,10,Hudson Valley,Dutchess,1500,1540000
2382,2015,10,Western New York,Erie,6900,6210000
2383,2015,10,North Country,Essex,300,190000
2384,2015,10,North Country,Franklin,400,300000
2385,2015,10,Mohawk Valley,Fulton,500,360000
2386,2015,10,Finger Lakes,Genesee,400,350000
2387,2015,10,Capital,Greene,300,250000
2388,2015,10,North Country,Hamilton,100,30000
2389,2015,10,Mohawk Valley,Herkimer,500,350000
2390,2015,10,North Country,Jefferson,1000,740000
2391,2015,10,New York City,Kings,19800,19100000
2392,2015,10,North Country,Lewis,200,170000
2393,2015,10,Finger Lakes,Livingston,300,300000
2394,2015,10,Central New York,Madison,400,330000
2395,2015,10,Finger Lakes,Monroe,5100,4710000
2396,2015,10,Mohawk Valley,Montgomery,500,480000
2397,2015,10,Long Island,Nassau,8100,8730000
2398,2015,10,New York City,New York,13000,13240000
2399,2015,10,Western New York,Niagara,1900,1600000
2400,2015,10,Mohawk Valley,Oneida,1700,1420000
2401,2015,10,Central New York,Onondaga,3000,2730000
2402,2015,10,Finger Lakes,Ontario,600,550000
2403,2015,10,Hudson Valley,Orange,2000,2040000
2404,2015,10,Finger Lakes,Orleans,400,260000
2405,2015,10,Central New York,Oswego,1200,1020000
2406,2015,10,Mohawk Valley,Otsego,300,260000
2407,2015,10,Out-of-State Resident,Out-of-State,13500,16390000
2408,2015,10,Hudson Valley,Putnam,600,610000
2409,2015,10,New York City,Queens,15400,15570000
2410,2015,10,Capital,Rensselaer,1000,1010000
2411,2015,10,New York City,Richmond,3100,3110000
2412,2015,10,Hudson Valley,Rockland,1400,1470000
2413,2015,10,Capital,Saratoga,1400,1380000
2414,2015,10,Capital,Schenectady,1000,980000
2415,2015,10,Mohawk Valley,Schoharie,200,180000
2416,2015,10,Southern Tier,Schuyler,200,150000
2417,2015,10,Finger Lakes,Seneca,200,210000
2418,2015,10,Southern Tier,Steuben,800,710000
2419,2015,10,North Country,St. Lawrence,900,690000
2420,2015,10,Long Island,Suffolk,10100,10440000
2421,2015,10,Hudson Valley,Sullivan,500,430000
2422,2015,10,Southern Tier,Tioga,300,280000
2423,2015,10,Southern Tier,Tompkins,400,360000
2424,2015,10,Hudson Valley,Ulster,1100,1070000
2425,2015,10,Unknown Geography,Unknown,200,210000
2426,2015,10,Capital,Warren,500,420000
2427,2015,10,Capital,Washington,400,330000
2428,2015,10,Finger Lakes,Wayne,600,550000
2429,2015,10,Hudson Valley,Westchester,5500,5780000
2430,2015,10,Finger Lakes,Wyoming,300,210000
2431,2015,10,Finger Lakes,Yates,100,90000
2432,2015,9,Capital,Albany,1900,1820000
2433,2015,9,Western New York,Allegany,300,220000
2434,2015,9,New York City,Bronx,16600,14230000
2435,2015,9,Southern Tier,Broome,1400,1160000
2436,2015,9,Western New York,Cattaraugus,700,540000
2437,2015,9,Central New York,Cayuga,700,550000
2438,2015,9,Western New York,Chautauqua,1000,910000
2439,2015,9,Southern Tier,Chemung,600,640000
2440,2015,9,Southern Tier,Chenango,300,290000
2441,2015,9,North Country,Clinton,600,560000
2442,2015,9,Capital,Columbia,300,250000
2443,2015,9,Central New York,Cortland,300,290000
2444,2015,9,Southern Tier,Delaware,200,190000
2445,2015,9,Hudson Valley,Dutchess,1700,1740000
